user_id,role,department,plan,tenure_months,logins_last_30d,session_length_min,patients_documented,features_adopted,ttfv_days,support_tickets,nps_score,adopted_patient_timeline,adopted_e_prescribing,adopted_care_gap_alerts,adopted_secure_messaging,adopted_lab_viewer,adopted_referral_tracker,adopted_voice_notes,adopted_analytics_dashboard,depth_patient_timeline,depth_e_prescribing,depth_care_gap_alerts,depth_secure_messaging,depth_voice_notes,depth_analytics_dashboard,cohort_month,power_user
CF01512,Registered Nurse,Cardiology,Professional,27,12,17.8,65,3,1,2,46,0,1,0,1,0,1,0,0,0.0,4.1,0.0,5.2,0.0,0.0,2024-05-25,0
CF01513,Nurse Practitioner,Oncology,Starter,4,3,13.3,81,4,3,0,75,1,1,1,1,0,0,0,0,4.1,5.7,7.2,10.0,0.0,0.0,2024-03-26,0
CF01514,Physician,Cardiology,Professional,2,18,6.6,79,4,3,1,72,1,0,1,0,1,1,0,0,6.0,0.0,5.2,0.0,0.0,0.0,2024-04-25,0
CF01515,Nurse Practitioner,Primary Care,Starter,4,12,15.7,42,5,3,1,46,0,1,1,1,1,1,0,0,0.0,5.6,0.9,10.0,0.0,0.0,2024-04-25,0
CF01516,Care Coordinator,Primary Care,Starter,6,22,12.6,72,5,2,0,45,1,1,0,1,1,0,1,0,10.0,7.6,0.0,4.4,3.7,0.0,2023-07-30,1
CF01517,Registered Nurse,Pediatrics,Starter,13,11,12.6,32,5,3,0,-3,1,1,1,1,1,0,0,0,7.6,10.0,4.8,10.0,0.0,0.0,2023-09-28,0
CF01518,Physician,Emergency,Enterprise,26,15,32.9,44,5,5,1,73,1,0,1,0,1,0,1,1,9.3,0.0,6.8,0.0,4.8,8.5,2023-03-02,1
CF01519,Physician,Cardiology,Starter,24,8,3.3,81,6,14,1,48,1,1,1,1,1,1,0,0,7.6,7.6,6.2,8.0,0.0,0.0,2023-05-01,0
CF01520,Physician,Cardiology,Enterprise,18,22,18.8,33,7,5,1,68,1,1,1,1,1,1,1,0,6.6,5.3,5.3,7.7,0.0,0.0,2023-03-02,1
CF01521,Physician,Emergency,Starter,14,4,21.7,26,6,3,0,35,1,1,1,1,0,0,1,1,7.4,0.0,2.6,4.2,3.2,3.1,2023-08-29,1
CF01522,Registered Nurse,Primary Care,Starter,16,15,20.2,29,4,3,0,35,1,0,0,0,1,1,1,0,9.6,0.0,0.0,0.0,7.0,0.0,2023-05-01,1
CF01523,Care Coordinator,Cardiology,Starter,16,13,21.9,64,3,3,1,55,1,1,0,0,0,0,1,0,7.7,6.0,0.0,0.0,3.6,0.0,2024-03-26,0
CF01524,Registered Nurse,Primary Care,Starter,14,9,6.8,23,4,1,0,33,1,0,0,1,1,1,0,0,6.2,0.0,0.0,8.5,0.0,0.0,2024-04-25,0
CF01525,Physician,Pediatrics,Enterprise,3,13,12.7,70,5,1,0,38,1,1,0,1,0,1,0,1,6.6,6.8,0.0,6.8,0.0,2.0,2023-03-02,1
CF01526,Nurse Practitioner,Cardiology,Enterprise,1,22,22.2,46,4,1,1,57,1,0,0,1,1,1,0,0,9.0,0.0,0.0,5.3,0.0,0.0,2023-01-01,0
CF01527,Care Coordinator,Cardiology,Enterprise,25,26,16.7,30,5,4,0,55,1,1,1,1,1,0,0,0,6.9,5.3,0.4,3.2,0.0,0.0,2024-03-26,1
CF01528,Care Coordinator,Primary Care,Starter,15,9,24.7,39,6,1,1,25,1,0,1,1,1,0,1,1,9.5,0.0,2.8,3.2,2.6,2.6,2023-01-01,1
CF01529,Physician,Oncology,Starter,14,14,15.8,38,2,2,0,4,0,1,0,1,0,0,0,0,0.0,3.7,0.0,3.6,0.0,0.0,2024-02-25,0
CF01530,Nurse Practitioner,Emergency,Professional,7,23,17.6,21,4,3,0,72,1,1,0,1,0,1,0,0,9.4,3.0,0.0,4.0,0.0,0.0,2024-01-26,1
CF01531,Care Coordinator,Cardiology,Enterprise,7,15,21.1,37,6,7,1,14,1,1,1,1,1,1,0,0,5.7,7.3,8.2,6.8,0.0,0.0,2023-05-31,0
CF01532,Care Coordinator,Cardiology,Starter,19,10,12.8,19,6,4,1,70,1,1,1,1,0,1,0,1,7.0,5.8,4.8,2.7,0.0,0.0,2023-09-28,0
CF01533,Nurse Practitioner,Pediatrics,Enterprise,8,12,19.2,74,7,4,0,56,1,1,1,1,1,1,1,0,10.0,8.1,5.6,5.0,5.7,0.0,2023-11-27,1
CF01534,Physician,Primary Care,Starter,7,11,10.4,44,5,4,1,38,1,1,1,1,0,0,1,0,9.8,4.6,2.8,1.9,5.9,0.0,2023-10-28,1
CF01535,Registered Nurse,Emergency,Professional,2,14,16.3,49,3,4,1,40,1,1,0,1,0,0,0,0,6.2,6.0,0.0,10.0,0.0,0.0,2024-02-25,0
CF01536,Nurse Practitioner,Primary Care,Professional,3,13,13.6,54,4,2,2,39,0,1,0,1,1,0,0,1,0.0,4.1,0.0,7.8,0.0,1.7,2023-05-01,1
CF01537,Care Coordinator,Emergency,Enterprise,5,14,20.0,45,6,1,0,35,1,1,1,1,1,1,0,0,10.0,5.7,8.7,0.3,0.0,0.0,2024-04-25,1
CF01538,Nurse Practitioner,Cardiology,Enterprise,20,10,10.0,64,5,3,3,48,1,1,1,0,1,1,0,0,10.0,8.8,7.1,0.0,0.0,0.0,2023-11-27,0
CF01539,Physician,Cardiology,Starter,6,5,5.5,23,2,2,0,22,1,0,0,1,0,0,0,0,7.1,0.0,0.0,10.0,0.0,0.0,2023-07-30,0
CF01540,Physician,Oncology,Professional,2,10,19.3,18,5,1,3,63,1,1,0,1,1,1,0,0,9.3,5.6,0.0,7.3,0.0,0.0,2023-04-01,1
CF01541,Physician,Primary Care,Starter,2,15,15.9,21,4,2,2,0,1,1,0,1,0,0,1,0,6.1,7.0,0.0,7.7,4.6,0.0,2023-01-31,1
CF01542,Physician,Emergency,Professional,6,12,10.7,49,3,2,0,29,1,0,0,1,0,0,0,1,0.5,0.0,0.0,8.0,0.0,2.3,2023-11-27,0
CF01543,Physician,Pediatrics,Starter,11,7,13.1,36,3,1,2,23,1,1,0,0,0,0,1,0,9.9,2.4,0.0,0.0,4.1,0.0,2024-04-25,1
CF01544,Nurse Practitioner,Oncology,Starter,1,15,8.2,56,2,11,1,77,0,0,1,0,1,0,0,0,0.0,0.0,7.1,0.0,0.0,0.0,2023-09-28,0
CF01545,Physician,Emergency,Professional,32,17,28.7,11,4,2,1,59,1,0,1,1,0,1,0,0,9.0,0.0,4.0,7.4,0.0,0.0,2024-02-25,1
CF01546,Nurse Practitioner,Emergency,Starter,3,8,5.1,30,4,6,0,45,1,1,0,1,1,0,0,0,6.7,5.2,0.0,1.5,0.0,0.0,2023-05-31,0
CF01547,Registered Nurse,Emergency,Professional,3,12,26.8,53,2,3,1,76,1,0,0,1,0,0,0,0,6.7,0.0,0.0,6.4,0.0,0.0,2023-05-31,0
CF01548,Physician,Emergency,Enterprise,5,21,13.6,35,6,3,0,40,1,1,1,0,1,1,0,1,5.5,7.1,7.9,0.0,0.0,3.3,2023-05-31,1
CF01549,Physician,Pediatrics,Starter,3,13,17.0,40,3,11,0,16,0,1,0,1,0,1,0,0,0.0,8.7,0.0,2.8,0.0,0.0,2024-01-26,0
CF01550,Registered Nurse,Cardiology,Enterprise,18,14,16.9,46,4,2,1,72,1,1,1,1,0,0,0,0,9.9,5.4,5.0,9.4,0.0,0.0,2023-01-31,0
CF01551,Nurse Practitioner,Oncology,Professional,5,16,14.2,22,2,3,1,40,0,0,1,0,0,1,0,0,0.0,0.0,7.8,0.0,0.0,0.0,2023-09-28,0
CF01552,Nurse Practitioner,Pediatrics,Starter,3,11,20.1,57,2,4,0,61,1,1,0,0,0,0,0,0,8.9,7.3,0.0,0.0,0.0,0.0,2023-12-27,0
CF01553,Physician,Primary Care,Enterprise,33,23,23.4,27,3,1,2,100,0,1,0,1,0,0,0,1,0.0,9.1,0.0,8.1,0.0,6.0,2023-10-28,1
CF01554,Nurse Practitioner,Cardiology,Professional,28,10,14.8,65,5,6,1,53,1,0,1,0,1,1,0,1,6.1,0.0,8.3,0.0,0.0,5.3,2023-01-31,1
CF01555,Physician,Emergency,Professional,5,19,11.1,36,6,6,0,70,1,0,0,1,1,1,1,1,7.6,0.0,0.0,4.5,3.1,8.8,2024-04-25,1
CF01556,Registered Nurse,Primary Care,Starter,21,14,27.0,16,5,1,2,37,1,1,0,1,1,1,0,0,8.2,6.1,0.0,10.0,0.0,0.0,2023-01-01,0
CF01557,Registered Nurse,Cardiology,Enterprise,13,13,26.9,37,3,4,0,51,1,1,1,0,0,0,0,0,1.5,3.6,5.4,0.0,0.0,0.0,2023-11-27,0
CF01558,Physician,Cardiology,Starter,6,17,15.4,20,4,1,0,46,1,1,0,1,1,0,0,0,4.2,3.3,0.0,8.2,0.0,0.0,2023-01-31,1
CF01559,Physician,Oncology,Starter,4,16,12.7,18,3,1,1,76,1,1,0,1,0,0,0,0,6.7,4.8,0.0,5.8,0.0,0.0,2023-05-31,0
CF01560,Registered Nurse,Oncology,Starter,36,5,16.3,40,4,2,1,46,0,0,1,1,1,1,0,0,0.0,0.0,6.5,6.1,0.0,0.0,2023-09-28,0
CF01561,Physician,Oncology,Starter,3,21,15.0,0,4,1,0,73,1,1,0,1,1,0,0,0,10.0,4.1,0.0,5.7,0.0,0.0,2023-07-30,0
CF01562,Care Coordinator,Pediatrics,Enterprise,31,12,25.7,79,5,16,2,53,1,1,1,0,1,0,0,1,10.0,6.3,7.5,0.0,0.0,10.0,2023-06-30,1
CF01563,Registered Nurse,Oncology,Professional,31,10,10.7,61,4,11,1,33,0,1,1,1,0,1,0,0,0.0,6.3,3.3,8.9,0.0,0.0,2023-12-27,0
CF01564,Care Coordinator,Emergency,Professional,13,13,16.7,72,6,2,1,36,1,0,1,1,1,1,1,0,7.6,0.0,2.1,6.7,2.1,0.0,2024-04-25,0
CF01565,Registered Nurse,Pediatrics,Enterprise,9,21,13.8,35,6,1,1,63,1,1,1,1,1,0,0,1,6.5,7.6,7.5,9.8,0.0,4.7,2023-07-30,1
CF01566,Nurse Practitioner,Oncology,Professional,3,17,24.4,0,2,5,1,42,1,0,0,0,1,0,0,0,5.4,0.0,0.0,0.0,0.0,0.0,2024-04-25,1
CF01567,Registered Nurse,Pediatrics,Starter,3,11,25.4,22,4,4,1,23,1,0,1,1,0,0,0,1,6.3,0.0,1.1,7.6,0.0,8.7,2024-03-26,1
CF01568,Nurse Practitioner,Oncology,Professional,5,21,16.0,41,7,6,0,53,1,1,0,1,1,1,1,1,7.7,5.0,0.0,3.3,1.8,0.1,2024-05-25,1
CF01569,Physician,Oncology,Professional,18,16,19.8,51,7,2,1,43,1,1,1,1,0,1,1,1,9.5,3.5,7.7,0.0,10.0,5.1,2023-05-31,1
CF01570,Nurse Practitioner,Primary Care,Starter,8,18,23.0,24,5,1,4,66,1,0,1,1,1,1,0,0,3.4,0.0,7.0,2.4,0.0,0.0,2023-07-30,1
CF01571,Physician,Pediatrics,Starter,2,25,12.7,33,4,4,1,24,1,1,1,0,0,0,0,1,6.8,8.1,10.0,0.0,0.0,2.0,2023-03-02,1
CF01572,Care Coordinator,Primary Care,Starter,36,12,8.9,38,6,9,0,75,1,1,1,0,1,1,1,0,4.6,2.7,4.6,0.0,1.9,0.0,2023-07-30,1
CF01573,Registered Nurse,Pediatrics,Professional,1,2,22.8,14,3,3,2,71,1,1,0,1,0,0,0,0,10.0,7.5,0.0,6.9,0.0,0.0,2023-10-28,0
CF01574,Physician,Primary Care,Starter,12,9,17.6,71,5,4,1,67,1,1,0,1,1,1,0,0,10.0,2.6,0.0,4.2,0.0,0.0,2023-07-30,0
CF01575,Physician,Emergency,Enterprise,8,12,17.3,32,6,3,1,74,1,0,1,0,1,1,1,1,6.5,0.0,2.8,0.0,4.3,1.3,2024-03-26,0
CF01576,Nurse Practitioner,Pediatrics,Starter,10,12,23.3,40,4,3,1,79,1,1,1,0,1,0,0,0,5.3,6.0,7.9,0.0,0.0,0.0,2023-06-30,0
CF01577,Nurse Practitioner,Oncology,Starter,20,12,16.0,56,3,7,2,45,1,0,0,1,0,0,1,0,8.7,0.0,0.0,6.1,3.8,0.0,2024-02-25,0
CF01578,Registered Nurse,Emergency,Starter,20,6,3.9,19,5,5,1,28,1,1,1,1,1,0,0,0,9.6,1.7,3.3,6.9,0.0,0.0,2023-09-28,0
CF01579,Registered Nurse,Pediatrics,Starter,3,6,16.6,35,1,2,0,3,1,0,0,0,0,0,0,0,4.6,0.0,0.0,0.0,0.0,0.0,2024-01-26,0
CF01580,Registered Nurse,Pediatrics,Starter,2,10,14.2,67,4,22,1,62,1,0,0,1,1,0,1,0,6.0,0.0,0.0,6.3,2.3,0.0,2023-08-29,0
CF01581,Care Coordinator,Oncology,Professional,8,14,27.8,39,3,2,2,72,1,0,0,1,1,0,0,0,8.1,0.0,0.0,6.1,0.0,0.0,2023-04-01,0
CF01582,Care Coordinator,Pediatrics,Enterprise,27,5,18.4,76,4,6,1,67,1,1,1,0,1,0,0,0,5.1,7.1,8.2,0.0,0.0,0.0,2023-01-31,0
CF01583,Physician,Primary Care,Starter,1,16,13.3,41,5,1,3,39,1,1,0,1,0,1,1,0,10.0,5.9,0.0,8.2,2.1,0.0,2023-01-01,0
CF01584,Nurse Practitioner,Primary Care,Enterprise,6,18,21.2,59,4,3,0,71,1,1,1,1,0,0,0,0,7.8,5.1,6.3,4.7,0.0,0.0,2023-06-30,0
CF01585,Physician,Cardiology,Starter,4,11,16.0,49,4,8,0,50,1,1,0,1,1,0,0,0,7.3,7.3,0.0,7.7,0.0,0.0,2023-05-01,1
CF01586,Registered Nurse,Pediatrics,Professional,36,16,8.1,40,5,6,3,27,1,0,0,1,1,0,1,1,4.5,0.0,0.0,9.4,5.3,4.5,2024-01-26,1
CF01587,Physician,Emergency,Starter,3,7,15.3,31,6,4,0,71,1,0,1,1,1,1,0,1,10.0,0.0,2.5,3.0,0.0,5.9,2023-09-28,0
CF01588,Physician,Primary Care,Enterprise,7,17,16.6,74,6,2,1,55,1,0,1,1,1,1,1,0,4.3,0.0,2.5,4.9,5.2,0.0,2023-01-31,1
CF01589,Physician,Cardiology,Starter,7,17,23.0,40,5,1,0,37,1,1,1,1,0,0,0,1,5.3,5.6,1.3,5.5,0.0,0.5,2024-02-25,1
CF01590,Physician,Primary Care,Professional,6,20,31.0,55,7,2,2,58,1,1,1,1,1,1,0,1,5.9,3.0,8.4,4.0,0.0,0.9,2024-02-25,1
CF01591,Care Coordinator,Oncology,Starter,1,14,7.8,11,3,5,0,80,0,0,1,1,1,0,0,0,0.0,0.0,1.8,5.2,0.0,0.0,2023-05-01,1
CF01592,Physician,Emergency,Professional,1,13,10.8,45,5,5,1,37,1,1,0,0,1,1,0,1,3.8,9.9,0.0,0.0,0.0,7.1,2023-03-02,1
CF01593,Physician,Oncology,Starter,10,8,9.5,59,4,5,0,37,1,0,0,1,1,1,0,0,5.1,0.0,0.0,10.0,0.0,0.0,2023-07-30,0
CF01594,Registered Nurse,Oncology,Professional,7,21,12.6,63,6,2,1,39,1,1,1,1,0,0,1,1,8.9,4.8,4.9,7.4,3.9,7.2,2023-05-01,1
CF01595,Registered Nurse,Primary Care,Professional,26,17,12.4,52,4,3,0,28,1,1,0,0,0,1,0,1,7.3,10.0,0.0,0.0,0.0,5.6,2024-02-25,0
CF01596,Care Coordinator,Primary Care,Starter,6,9,14.9,24,5,4,1,0,1,1,1,1,1,0,0,0,7.4,9.3,9.4,6.1,0.0,0.0,2023-09-28,0
CF01597,Nurse Practitioner,Primary Care,Professional,18,4,23.1,33,5,1,0,64,0,0,1,1,0,1,1,1,0.0,0.0,2.2,6.7,4.5,8.7,2024-04-25,1
CF01598,Physician,Emergency,Enterprise,15,13,10.7,64,5,1,1,42,1,1,1,1,1,0,0,0,8.8,4.4,7.5,6.5,0.0,0.0,2023-01-01,1
CF01599,Registered Nurse,Primary Care,Starter,7,2,5.3,63,4,6,2,51,1,0,1,1,0,1,0,0,9.6,0.0,4.1,5.9,0.0,0.0,2023-01-31,0
CF01600,Care Coordinator,Primary Care,Professional,22,21,5.5,46,3,2,0,87,1,0,1,1,0,0,0,0,7.5,0.0,3.1,10.0,0.0,0.0,2023-09-28,0
CF01601,Nurse Practitioner,Emergency,Starter,3,12,21.2,61,6,3,2,45,1,1,0,1,1,1,1,0,4.8,10.0,0.0,9.6,4.8,0.0,2023-12-27,0
CF01602,Physician,Emergency,Starter,4,8,22.5,29,5,5,0,42,1,1,1,0,1,1,0,0,10.0,5.0,2.8,0.0,0.0,0.0,2023-01-01,0
CF01603,Physician,Cardiology,Professional,15,13,7.3,69,6,3,1,33,1,1,1,1,0,1,0,1,3.1,5.8,3.3,1.4,0.0,8.1,2024-02-25,1
CF01604,Nurse Practitioner,Oncology,Professional,11,27,6.8,25,5,5,0,51,1,1,0,1,0,1,1,0,3.9,9.3,0.0,5.6,4.7,0.0,2023-04-01,1
CF01605,Physician,Oncology,Professional,2,20,17.3,49,6,3,0,22,1,1,0,1,1,1,0,1,4.5,9.2,0.0,9.1,0.0,1.6,2024-03-26,1
CF01606,Physician,Emergency,Enterprise,12,11,25.1,33,6,4,2,21,1,1,0,1,1,0,1,1,10.0,9.0,0.0,7.7,7.0,5.8,2023-09-28,1
CF01607,Nurse Practitioner,Pediatrics,Professional,30,14,22.6,58,5,1,1,29,1,0,1,1,1,0,1,0,7.6,0.0,5.1,6.0,6.9,0.0,2023-05-31,1
CF01608,Nurse Practitioner,Pediatrics,Starter,8,6,15.7,46,4,1,1,41,1,1,1,0,1,0,0,0,9.8,4.5,9.7,0.0,0.0,0.0,2023-12-27,0
CF01609,Physician,Emergency,Professional,4,6,20.7,26,5,2,0,39,1,1,1,1,1,0,0,0,3.5,7.1,4.2,7.4,0.0,0.0,2023-09-28,0
CF01610,Nurse Practitioner,Emergency,Professional,8,15,18.5,30,6,3,1,43,1,1,1,1,1,0,1,0,4.6,7.6,5.9,4.8,8.6,0.0,2023-01-31,1
CF01611,Physician,Pediatrics,Enterprise,9,29,15.2,46,7,2,0,39,1,1,0,1,1,1,1,1,8.5,9.1,0.0,7.4,5.5,4.3,2024-01-26,1
CF01612,Nurse Practitioner,Pediatrics,Professional,2,22,28.0,15,2,1,0,28,1,0,0,0,0,1,0,0,6.2,0.0,0.0,0.0,0.0,0.0,2023-05-01,1
CF01613,Care Coordinator,Emergency,Professional,11,15,16.6,26,5,5,0,61,1,1,1,1,1,0,0,0,7.7,2.6,7.1,8.6,0.0,0.0,2024-02-25,1
CF01614,Nurse Practitioner,Emergency,Starter,27,10,7.9,18,5,13,0,61,1,0,1,1,0,1,1,0,8.6,0.0,5.3,6.1,4.5,0.0,2023-08-29,1
CF01615,Physician,Pediatrics,Enterprise,1,18,15.8,70,6,5,1,80,1,1,0,1,1,0,1,1,7.9,6.6,0.0,5.4,6.1,9.2,2023-12-27,1
CF01616,Care Coordinator,Cardiology,Starter,5,17,5.3,62,3,3,0,58,0,1,0,0,1,0,1,0,0.0,5.7,0.0,0.0,3.9,0.0,2024-03-26,0
CF01617,Nurse Practitioner,Primary Care,Professional,7,7,16.7,36,5,6,1,46,1,0,1,1,0,1,0,1,7.9,0.0,4.2,8.2,0.0,0.3,2023-08-29,1
CF01618,Nurse Practitioner,Oncology,Enterprise,4,8,25.1,49,8,2,1,-4,1,1,1,1,1,1,1,1,7.2,3.4,8.8,7.6,6.0,6.1,2024-03-26,1
CF01619,Care Coordinator,Cardiology,Starter,9,21,7.0,39,2,1,0,36,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01,1
CF01620,Care Coordinator,Primary Care,Enterprise,3,19,25.3,44,6,8,2,77,0,1,0,1,1,1,1,1,0.0,6.0,0.0,6.0,8.1,8.8,2024-03-26,1
CF01621,Registered Nurse,Pediatrics,Starter,20,19,27.1,29,6,3,1,5,1,1,1,1,0,1,1,0,4.8,7.2,7.2,6.4,4.7,0.0,2023-01-01,0
CF01622,Registered Nurse,Pediatrics,Starter,17,13,16.8,52,4,2,0,-1,1,1,0,0,1,0,1,0,7.8,6.0,0.0,0.0,7.0,0.0,2023-05-31,0
CF01623,Care Coordinator,Oncology,Professional,12,22,9.6,49,5,2,1,51,1,1,0,1,1,1,0,0,9.6,8.1,0.0,7.7,0.0,0.0,2023-06-30,0
CF01624,Care Coordinator,Emergency,Professional,16,11,11.4,43,6,9,0,35,1,1,0,1,1,0,1,1,6.9,3.3,0.0,4.0,10.0,6.0,2023-01-31,1
CF01625,Physician,Pediatrics,Professional,16,17,14.6,33,5,9,2,34,1,1,0,0,0,1,1,1,7.2,5.4,0.0,0.0,3.4,3.5,2024-03-26,0
CF01626,Care Coordinator,Oncology,Enterprise,5,25,10.9,84,5,5,0,78,1,1,1,0,1,1,0,0,10.0,4.7,5.1,0.0,0.0,0.0,2023-03-02,0
CF01627,Physician,Primary Care,Starter,7,17,7.1,23,3,7,1,43,1,1,1,0,0,0,0,0,9.9,8.7,4.1,0.0,0.0,0.0,2023-12-27,0
CF01628,Physician,Primary Care,Enterprise,13,15,17.0,57,4,8,2,46,1,0,1,0,0,1,1,0,10.0,0.0,8.9,0.0,6.9,0.0,2023-01-31,0
CF01629,Physician,Primary Care,Starter,12,16,13.5,14,5,10,1,24,1,1,0,1,0,1,1,0,10.0,6.3,0.0,3.1,7.6,0.0,2024-05-25,1
CF01630,Nurse Practitioner,Primary Care,Starter,4,8,18.2,23,3,3,1,25,1,0,0,1,0,0,1,0,6.3,0.0,0.0,7.1,8.2,0.0,2023-12-27,0
CF01631,Physician,Pediatrics,Starter,8,4,7.4,37,4,11,1,59,1,1,1,0,1,0,0,0,5.4,5.5,7.1,0.0,0.0,0.0,2023-04-01,0
CF01632,Care Coordinator,Emergency,Professional,2,17,27.8,37,5,3,0,48,1,0,1,1,1,0,0,1,6.7,0.0,1.9,6.6,0.0,2.3,2023-10-28,1
CF01633,Care Coordinator,Oncology,Professional,36,21,22.9,55,4,4,0,75,0,1,0,1,0,0,1,1,0.0,9.8,0.0,8.2,6.7,5.2,2023-05-31,1
CF01634,Care Coordinator,Pediatrics,Professional,2,19,21.9,46,6,7,1,5,1,1,1,1,1,1,0,0,0.0,6.2,9.1,4.6,0.0,0.0,2023-01-01,1
CF01635,Physician,Oncology,Starter,2,5,10.7,7,5,1,0,55,1,1,1,1,0,0,1,0,7.2,9.4,9.6,9.0,4.0,0.0,2023-04-01,0
CF01636,Care Coordinator,Cardiology,Professional,4,19,27.0,0,5,1,0,48,1,1,0,0,1,1,0,1,10.0,10.0,0.0,0.0,0.0,6.4,2024-03-26,1
CF01637,Registered Nurse,Pediatrics,Enterprise,2,21,16.5,75,8,8,0,56,1,1,1,1,1,1,1,1,7.9,4.0,8.0,6.4,4.1,7.9,2023-05-01,1
CF01638,Physician,Emergency,Starter,36,9,25.5,23,4,7,0,57,1,1,0,0,1,1,0,0,8.0,7.5,0.0,0.0,0.0,0.0,2023-01-01,0
CF01639,Physician,Cardiology,Starter,15,0,21.0,64,3,7,0,16,1,1,1,0,0,0,0,0,6.6,5.3,6.6,0.0,0.0,0.0,2024-03-26,0
CF01640,Physician,Emergency,Enterprise,8,23,13.2,55,6,1,0,51,1,1,1,1,1,0,1,0,3.5,7.9,6.0,3.3,6.9,0.0,2023-08-29,1
CF01641,Nurse Practitioner,Pediatrics,Enterprise,1,22,15.8,40,7,10,1,54,1,1,1,1,0,1,1,1,10.0,1.3,9.8,10.0,9.7,7.3,2024-05-25,1
CF01642,Physician,Cardiology,Enterprise,36,20,29.8,66,6,4,2,70,1,0,0,1,1,1,1,1,7.0,0.0,0.0,9.6,0.7,4.3,2023-07-30,1
CF01643,Nurse Practitioner,Cardiology,Starter,30,3,20.6,29,6,3,1,41,1,1,1,1,1,1,0,0,8.3,4.0,5.2,3.2,0.0,0.0,2024-04-25,0
CF01644,Physician,Oncology,Professional,12,7,15.6,45,3,4,2,48,1,1,0,0,0,0,1,0,7.5,7.2,0.0,0.0,2.1,0.0,2023-10-28,0
CF01645,Care Coordinator,Cardiology,Starter,14,17,15.8,16,4,1,0,2,1,0,0,1,1,1,0,0,10.0,0.0,0.0,7.6,0.0,0.0,2023-07-30,1
CF01646,Nurse Practitioner,Pediatrics,Professional,7,18,17.8,58,6,3,0,42,1,1,1,0,1,1,1,0,8.6,8.5,6.1,0.0,9.3,0.0,2023-05-31,1
CF01647,Care Coordinator,Cardiology,Professional,27,17,11.9,67,5,8,0,45,1,1,1,1,0,0,1,0,8.5,6.5,8.3,7.3,1.8,0.0,2024-04-25,0
CF01648,Physician,Pediatrics,Starter,16,10,13.4,24,5,3,0,50,1,1,0,0,1,1,0,1,6.9,6.9,0.0,0.0,0.0,5.6,2023-05-31,1
CF01649,Care Coordinator,Oncology,Professional,10,16,12.6,80,5,3,1,8,1,1,1,1,0,0,0,1,5.4,5.8,5.8,7.1,0.0,10.0,2023-12-27,1
CF01650,Care Coordinator,Emergency,Starter,27,9,12.0,23,6,8,0,50,1,0,1,1,1,1,1,0,8.2,0.0,2.4,10.0,1.8,0.0,2023-09-28,0
CF01651,Care Coordinator,Oncology,Starter,3,10,17.4,40,6,2,1,62,1,1,1,1,0,1,0,1,9.9,4.6,1.6,7.9,0.0,10.0,2023-12-27,1
CF01652,Physician,Emergency,Starter,19,7,8.8,2,4,2,1,53,1,1,1,0,0,0,0,1,7.2,4.9,3.2,0.0,0.0,8.6,2023-03-02,0
CF01653,Registered Nurse,Pediatrics,Professional,17,16,20.9,6,4,7,2,55,0,0,1,1,1,0,1,0,0.0,0.0,4.6,10.0,3.1,0.0,2023-05-01,0
CF01654,Nurse Practitioner,Oncology,Starter,5,9,15.2,77,4,3,2,46,0,0,1,0,1,1,1,0,0.0,0.0,3.5,0.0,0.0,0.0,2023-11-27,0
CF01655,Physician,Primary Care,Enterprise,8,22,23.2,83,3,4,2,49,1,0,0,1,1,0,0,0,10.0,0.0,0.0,6.9,0.0,0.0,2023-08-29,1
CF01656,Nurse Practitioner,Emergency,Enterprise,2,21,23.9,78,6,2,0,19,0,1,1,1,0,1,1,1,0.0,9.5,6.0,6.5,1.8,3.0,2024-03-26,1
CF01657,Nurse Practitioner,Primary Care,Enterprise,9,13,26.1,21,5,14,0,43,1,1,1,0,1,1,0,0,8.2,10.0,6.1,0.0,0.0,0.0,2023-06-30,0
CF01658,Nurse Practitioner,Oncology,Professional,10,24,20.3,49,4,1,2,51,1,0,1,0,1,0,1,0,2.7,0.0,7.6,0.0,5.4,0.0,2023-09-28,1
CF01659,Physician,Primary Care,Starter,8,6,18.8,43,4,3,1,25,0,1,1,1,1,0,0,0,0.0,6.5,2.2,6.0,0.0,0.0,2023-12-27,0
CF01660,Physician,Pediatrics,Starter,36,14,13.5,36,4,1,0,54,1,0,0,0,1,1,1,0,5.0,0.0,0.0,0.0,3.3,0.0,2023-06-30,1
CF01661,Nurse Practitioner,Emergency,Starter,2,17,18.0,41,7,1,0,54,1,1,1,1,1,0,1,1,9.1,5.5,7.0,5.7,3.4,4.2,2023-11-27,1
CF01662,Care Coordinator,Emergency,Starter,3,18,9.2,16,4,3,1,4,1,1,0,1,1,0,0,0,8.7,7.8,0.0,6.0,0.0,0.0,2024-02-25,0
CF01663,Nurse Practitioner,Emergency,Starter,7,1,13.1,32,4,3,1,52,1,0,1,1,1,0,0,0,8.5,0.0,8.0,2.2,0.0,0.0,2023-03-02,0
CF01664,Physician,Cardiology,Enterprise,2,22,23.1,32,5,7,0,95,1,1,0,1,1,1,0,0,10.0,8.5,0.0,6.0,0.0,0.0,2023-05-01,1
CF01665,Nurse Practitioner,Oncology,Enterprise,6,24,18.3,48,6,4,2,37,1,1,1,1,1,0,0,1,6.5,6.4,7.0,10.0,0.0,4.8,2023-07-30,1
